,CH1,CH2
Second,Volt,Volt
6.32184e-01,2.71e-01,-7.00e+00, 
6.32330e-01,2.71e-01,-7.20e+00, 
6.32477e-01,2.71e-01,-7.20e+00, 
6.32623e-01,2.71e-01,-7.20e+00, 
6.32770e-01,2.71e-01,-7.20e+00, 
6.32916e-01,2.71e-01,-7.20e+00, 
6.33063e-01,2.71e-01,-7.20e+00, 
6.33209e-01,2.71e-01,-7.20e+00, 
6.33355e-01,2.71e-01,-7.20e+00, 
6.33502e-01,2.71e-01,-7.20e+00, 
6.33648e-01,2.71e-01,-7.20e+00, 
6.33795e-01,2.71e-01,-7.20e+00, 
6.33941e-01,2.71e-01,-7.20e+00, 
6.34088e-01,2.71e-01,-7.40e+00, 
6.34234e-01,2.71e-01,-7.20e+00, 
6.34381e-01,2.71e-01,-7.20e+00, 
6.34527e-01,2.71e-01,-7.40e+00, 
6.34674e-01,2.71e-01,-7.40e+00, 
6.34820e-01,2.71e-01,-7.40e+00, 
6.34967e-01,2.71e-01,-7.40e+00, 
6.35113e-01,2.71e-01,-7.20e+00, 
6.35260e-01,2.71e-01,-7.40e+00, 
6.35406e-01,2.71e-01,-7.20e+00, 
6.35553e-01,2.71e-01,-7.40e+00, 
6.35699e-01,2.71e-01,-7.40e+00, 
6.35846e-01,2.71e-01,-7.40e+00, 
6.35992e-01,2.71e-01,-7.20e+00, 
6.36139e-01,2.71e-01,-7.40e+00, 
6.36285e-01,2.71e-01,-7.40e+00, 
6.36432e-01,2.71e-01,-7.40e+00, 
6.36578e-01,2.71e-01,-7.40e+00, 
6.36725e-01,2.70e-01,-7.40e+00, 
6.36871e-01,2.71e-01,-7.40e+00, 
6.37018e-01,2.71e-01,-7.40e+00, 
6.37164e-01,2.71e-01,-7.40e+00, 
6.37311e-01,2.71e-01,-7.40e+00, 
6.37457e-01,2.71e-01,-7.40e+00, 
6.37604e-01,2.70e-01,-7.20e+00, 
6.37750e-01,2.71e-01,-7.40e+00, 
6.37897e-01,2.71e-01,-7.40e+00, 
6.38043e-01,2.71e-01,-7.40e+00, 
6.38189e-01,2.71e-01,-7.40e+00, 
6.38336e-01,2.71e-01,-7.40e+00, 
6.38482e-01,2.71e-01,-7.40e+00, 
6.38629e-01,2.71e-01,-7.40e+00, 
6.38775e-01,2.71e-01,-7.40e+00, 
6.38922e-01,2.71e-01,-7.40e+00, 
6.39068e-01,2.71e-01,-7.40e+00, 
6.39215e-01,2.71e-01,-7.40e+00, 
6.39361e-01,2.71e-01,-7.40e+00, 
6.39508e-01,2.71e-01,-7.40e+00, 
6.39654e-01,2.71e-01,-7.40e+00, 
6.39801e-01,2.71e-01,-7.40e+00, 
6.39947e-01,2.71e-01,-7.40e+00, 
6.40094e-01,2.71e-01,-7.40e+00, 
6.40240e-01,2.71e-01,-7.40e+00, 
6.40387e-01,2.71e-01,-7.40e+00, 
6.40533e-01,2.71e-01,-7.40e+00, 
6.40680e-01,2.71e-01,-7.40e+00, 
6.40826e-01,2.71e-01,-7.40e+00, 
6.40973e-01,2.71e-01,-7.40e+00, 
6.41119e-01,2.71e-01,-7.40e+00, 
6.41266e-01,2.71e-01,-7.40e+00, 
6.41412e-01,2.71e-01,-7.40e+00, 
6.41559e-01,2.71e-01,-7.40e+00, 
6.41705e-01,2.71e-01,-7.40e+00, 
6.41852e-01,2.71e-01,-7.40e+00, 
6.41998e-01,2.71e-01,-7.60e+00, 
6.42145e-01,2.71e-01,-7.40e+00, 
6.42291e-01,2.71e-01,-7.40e+00, 
6.42438e-01,2.71e-01,-7.40e+00, 
6.42584e-01,2.71e-01,-7.60e+00, 
6.42730e-01,2.71e-01,-7.60e+00, 
6.42877e-01,2.71e-01,-7.60e+00, 
6.43023e-01,2.71e-01,-7.60e+00, 
6.43170e-01,2.71e-01,-7.60e+00, 
6.43316e-01,2.71e-01,-7.60e+00, 
6.43463e-01,2.71e-01,-7.60e+00, 
6.43609e-01,2.71e-01,-7.60e+00, 
6.43756e-01,2.71e-01,-7.60e+00, 
6.43902e-01,2.71e-01,-7.60e+00, 
6.44049e-01,2.71e-01,-7.60e+00, 
6.44195e-01,2.71e-01,-7.60e+00, 
6.44342e-01,2.71e-01,-7.60e+00, 
6.44488e-01,2.71e-01,-7.60e+00, 
6.44635e-01,2.71e-01,-7.60e+00, 
6.44781e-01,2.71e-01,-7.60e+00, 
6.44928e-01,2.71e-01,-7.60e+00, 
6.45074e-01,2.71e-01,-7.60e+00, 
6.45221e-01,2.71e-01,-7.60e+00, 
6.45367e-01,2.71e-01,-7.60e+00, 
6.45514e-01,2.71e-01,-7.60e+00, 
6.45660e-01,2.71e-01,-7.60e+00, 
6.45807e-01,2.71e-01,-7.60e+00, 
6.45953e-01,2.71e-01,-7.80e+00, 
6.46100e-01,2.71e-01,-7.80e+00, 
6.46246e-01,2.71e-01,-7.60e+00, 
6.46393e-01,2.71e-01,-7.80e+00, 
6.46539e-01,2.71e-01,-7.80e+00, 
6.46686e-01,2.71e-01,-7.60e+00, 
6.46832e-01,2.70e-01,-7.80e+00, 
6.46979e-01,2.71e-01,-7.80e+00, 
6.47125e-01,2.71e-01,-7.80e+00, 
6.47272e-01,2.71e-01,-7.80e+00, 
6.47418e-01,2.71e-01,-7.60e+00, 
6.47564e-01,2.71e-01,-7.80e+00, 
6.47711e-01,2.71e-01,-7.80e+00, 
6.47857e-01,2.71e-01,-7.80e+00, 
6.48004e-01,2.71e-01,-7.80e+00, 
6.48150e-01,2.71e-01,-7.80e+00, 
6.48297e-01,2.71e-01,-7.80e+00, 
6.48443e-01,2.71e-01,-7.80e+00, 
6.48590e-01,2.71e-01,-7.80e+00, 
6.48736e-01,2.71e-01,-8.00e+00, 
6.48883e-01,2.71e-01,-7.80e+00, 
6.49029e-01,2.71e-01,-7.80e+00, 
6.49176e-01,2.71e-01,-7.80e+00, 
6.49322e-01,2.71e-01,-7.80e+00, 
6.49469e-01,2.71e-01,-7.80e+00, 
6.49615e-01,2.71e-01,-8.00e+00, 
6.49762e-01,2.71e-01,-7.80e+00, 
6.49908e-01,2.71e-01,-7.80e+00, 
6.50055e-01,2.71e-01,-7.80e+00, 
6.50201e-01,2.71e-01,-7.80e+00, 
6.50348e-01,2.71e-01,-8.00e+00, 
6.50494e-01,2.71e-01,-8.00e+00, 
6.50641e-01,2.71e-01,-8.00e+00, 
6.50787e-01,2.71e-01,-8.00e+00, 
6.50934e-01,2.71e-01,-8.00e+00, 
6.51080e-01,2.71e-01,-7.80e+00, 
6.51227e-01,2.71e-01,-8.00e+00, 
6.51373e-01,2.71e-01,-8.00e+00, 
6.51520e-01,2.71e-01,-8.00e+00, 
6.51666e-01,2.71e-01,-8.00e+00, 
6.51813e-01,2.71e-01,-8.00e+00, 
6.51959e-01,2.71e-01,-8.00e+00, 
6.52106e-01,2.71e-01,-8.00e+00, 
6.52252e-01,2.71e-01,-8.00e+00, 
6.52398e-01,2.71e-01,-8.00e+00, 
6.52545e-01,2.71e-01,-8.00e+00, 
6.52691e-01,2.71e-01,-8.00e+00, 
6.52838e-01,2.71e-01,-8.00e+00, 
6.52984e-01,2.71e-01,-8.00e+00, 
6.53131e-01,2.71e-01,-8.00e+00, 
6.53277e-01,2.71e-01,-8.20e+00, 
6.53424e-01,2.71e-01,-8.20e+00, 
6.53570e-01,2.71e-01,-8.00e+00, 
6.53717e-01,2.71e-01,-8.20e+00, 
6.53863e-01,2.71e-01,-8.00e+00, 
6.54010e-01,2.71e-01,-8.20e+00, 
6.54156e-01,2.71e-01,-8.00e+00, 
6.54303e-01,2.71e-01,-8.20e+00, 
6.54449e-01,2.71e-01,-8.20e+00, 
6.54596e-01,2.71e-01,-8.20e+00, 
6.54742e-01,2.71e-01,-8.20e+00, 
6.54889e-01,2.71e-01,-8.20e+00, 
6.55035e-01,2.71e-01,-8.20e+00, 
6.55182e-01,2.71e-01,-8.20e+00, 
6.55328e-01,2.71e-01,-8.20e+00, 
6.55475e-01,2.71e-01,-8.20e+00, 
6.55621e-01,2.71e-01,-8.20e+00, 
6.55768e-01,2.71e-01,-8.20e+00, 
6.55914e-01,2.71e-01,-8.20e+00, 
6.56061e-01,2.71e-01,-8.20e+00, 
6.56207e-01,2.71e-01,-8.20e+00, 
6.56354e-01,2.71e-01,-8.20e+00, 
6.56500e-01,2.71e-01,-8.20e+00, 
6.56646e-01,2.71e-01,-8.20e+00, 
6.56793e-01,2.71e-01,-8.20e+00, 
6.56940e-01,2.71e-01,-8.20e+00, 
6.57086e-01,2.71e-01,-8.20e+00, 
6.57232e-01,2.71e-01,-8.20e+00, 
6.57379e-01,2.71e-01,-8.20e+00, 
6.57525e-01,2.71e-01,-8.20e+00, 
6.57672e-01,2.71e-01,-8.20e+00, 
6.57818e-01,2.71e-01,-8.20e+00, 
6.57965e-01,2.71e-01,-8.20e+00, 
6.58111e-01,2.71e-01,-8.20e+00, 
6.58258e-01,2.71e-01,-8.20e+00, 
6.58404e-01,2.71e-01,-8.20e+00, 
6.58551e-01,2.71e-01,-8.20e+00, 
6.58697e-01,2.71e-01,-8.20e+00, 
6.58844e-01,2.71e-01,-8.20e+00, 
6.58990e-01,2.71e-01,-8.20e+00, 
6.59137e-01,2.71e-01,-8.20e+00, 
6.59283e-01,2.71e-01,-8.20e+00, 
6.59430e-01,2.71e-01,-8.20e+00, 
6.59576e-01,2.71e-01,-8.20e+00, 
6.59723e-01,2.71e-01,-8.20e+00, 
6.59869e-01,2.71e-01,-8.20e+00, 
6.60016e-01,2.71e-01,-8.20e+00, 
6.60162e-01,2.71e-01,-8.20e+00, 
6.60309e-01,2.71e-01,-8.40e+00, 
6.60455e-01,2.71e-01,-8.20e+00, 
6.60602e-01,2.71e-01,-8.40e+00, 
6.60748e-01,2.71e-01,-8.40e+00, 
6.60895e-01,2.71e-01,-8.20e+00, 
6.61041e-01,2.71e-01,-8.40e+00, 
6.61188e-01,2.71e-01,-8.20e+00, 
6.61334e-01,2.71e-01,-8.40e+00, 
6.61480e-01,2.71e-01,-8.40e+00, 
6.61627e-01,2.71e-01,-8.40e+00, 
6.61773e-01,2.71e-01,-8.40e+00, 
6.61920e-01,2.71e-01,-8.40e+00, 
6.62066e-01,2.71e-01,-8.40e+00, 
6.62213e-01,2.71e-01,-8.40e+00, 
6.62359e-01,2.71e-01,-8.40e+00, 
6.62506e-01,2.71e-01,-8.40e+00, 
6.62652e-01,2.71e-01,-8.40e+00, 
6.62799e-01,2.71e-01,-8.40e+00, 
6.62945e-01,2.71e-01,-8.40e+00, 
6.63092e-01,2.71e-01,-8.40e+00, 
6.63238e-01,2.71e-01,-8.40e+00, 
6.63385e-01,2.71e-01,-8.40e+00, 
6.63531e-01,2.71e-01,-8.60e+00, 
6.63678e-01,2.71e-01,-8.40e+00, 
6.63824e-01,2.71e-01,-8.60e+00, 
6.63971e-01,2.71e-01,-8.60e+00, 
6.64117e-01,2.71e-01,-8.40e+00, 
6.64264e-01,2.71e-01,-8.60e+00, 
6.64410e-01,2.71e-01,-8.60e+00, 
6.64557e-01,2.71e-01,-8.60e+00, 
6.64703e-01,2.71e-01,-8.60e+00, 
6.64850e-01,2.71e-01,-8.60e+00, 
6.64996e-01,2.71e-01,-8.60e+00, 
6.65143e-01,2.71e-01,-8.40e+00, 
6.65289e-01,2.71e-01,-8.60e+00, 
6.65436e-01,2.71e-01,-8.60e+00, 
6.65582e-01,2.71e-01,-8.60e+00, 
6.65729e-01,2.71e-01,-8.60e+00, 
6.65875e-01,2.71e-01,-8.60e+00, 
6.66022e-01,2.71e-01,-8.60e+00, 
6.66168e-01,2.71e-01,-8.60e+00, 
6.66314e-01,2.71e-01,-8.60e+00, 
6.66461e-01,2.71e-01,-8.60e+00, 
6.66607e-01,2.71e-01,-8.60e+00, 
6.66754e-01,2.71e-01,-8.60e+00, 
6.66900e-01,2.71e-01,-8.60e+00, 
6.67047e-01,2.71e-01,-8.60e+00, 
6.67193e-01,2.71e-01,-8.60e+00, 
6.67340e-01,2.70e-01,-8.60e+00, 
6.67486e-01,2.71e-01,-8.60e+00, 
6.67633e-01,2.71e-01,-8.60e+00, 
6.67779e-01,2.71e-01,-8.60e+00, 
6.67926e-01,2.71e-01,-8.80e+00, 
6.68072e-01,2.71e-01,-8.80e+00, 
6.68219e-01,2.71e-01,-8.80e+00, 
6.68365e-01,2.71e-01,-8.60e+00, 
6.68512e-01,2.71e-01,-8.80e+00, 
6.68658e-01,2.71e-01,-8.80e+00, 
6.68805e-01,2.71e-01,-8.80e+00, 
6.68951e-01,2.71e-01,-8.80e+00, 
6.69098e-01,2.71e-01,-8.80e+00, 
6.69244e-01,2.71e-01,-8.80e+00, 
6.69391e-01,2.71e-01,-8.80e+00, 
6.69537e-01,2.71e-01,-8.80e+00, 
6.69684e-01,2.71e-01,-8.80e+00, 
6.69830e-01,2.71e-01,-8.80e+00, 
6.69977e-01,2.71e-01,-8.80e+00, 
6.70123e-01,2.70e-01,-8.80e+00, 
6.70270e-01,2.71e-01,-8.80e+00, 
6.70416e-01,2.71e-01,-8.80e+00, 
6.70563e-01,2.71e-01,-8.80e+00, 
6.70709e-01,2.71e-01,-8.80e+00, 
6.70856e-01,2.71e-01,-8.80e+00, 
6.71002e-01,2.71e-01,-8.80e+00, 
6.71148e-01,2.71e-01,-8.80e+00, 
6.71295e-01,2.71e-01,-8.80e+00, 
6.71441e-01,2.71e-01,-8.80e+00, 
6.71588e-01,2.71e-01,-8.80e+00, 
6.71734e-01,2.71e-01,-8.80e+00, 
6.71881e-01,2.71e-01,-8.80e+00, 
6.72027e-01,2.71e-01,-8.80e+00, 
6.72174e-01,2.71e-01,-8.80e+00, 
6.72320e-01,2.71e-01,-8.80e+00, 
6.72467e-01,2.71e-01,-8.80e+00, 
6.72613e-01,2.71e-01,-8.80e+00, 
6.72760e-01,2.71e-01,-8.80e+00, 
6.72906e-01,2.71e-01,-8.80e+00, 
6.73053e-01,2.71e-01,-8.80e+00, 
6.73199e-01,2.71e-01,-8.80e+00, 
6.73346e-01,2.71e-01,-8.80e+00, 
6.73492e-01,2.71e-01,-8.80e+00, 
6.73639e-01,2.71e-01,-8.80e+00, 
6.73785e-01,2.71e-01,-8.80e+00, 
6.73932e-01,2.71e-01,-8.80e+00, 
6.74078e-01,2.71e-01,-8.80e+00, 
6.74225e-01,2.70e-01,-8.80e+00, 
6.74371e-01,2.71e-01,-8.80e+00, 
6.74518e-01,2.71e-01,-8.80e+00, 
6.74664e-01,2.71e-01,-8.80e+00, 
6.74811e-01,2.71e-01,-8.80e+00, 
6.74957e-01,2.71e-01,-8.80e+00, 
6.75104e-01,2.71e-01,-8.80e+00, 
6.75250e-01,2.71e-01,-8.80e+00, 
6.75397e-01,2.71e-01,-9.00e+00, 
6.75543e-01,2.71e-01,-8.80e+00, 
6.75689e-01,2.71e-01,-9.00e+00, 
6.75836e-01,2.71e-01,-9.00e+00, 
6.75982e-01,2.71e-01,-9.00e+00, 
6.76129e-01,2.71e-01,-9.00e+00, 
6.76275e-01,2.71e-01,-9.00e+00, 
6.76422e-01,2.71e-01,-9.00e+00, 
6.76568e-01,2.71e-01,-9.00e+00, 
6.76715e-01,2.71e-01,-9.00e+00, 
6.76861e-01,2.71e-01,-8.80e+00, 
6.77008e-01,2.71e-01,-9.00e+00, 
6.77154e-01,2.71e-01,-9.00e+00, 
6.77301e-01,2.71e-01,-9.00e+00, 
6.77447e-01,2.71e-01,-9.00e+00, 
6.77594e-01,2.71e-01,-9.00e+00, 
6.77740e-01,2.71e-01,-9.00e+00, 
6.77887e-01,2.71e-01,-9.00e+00, 
6.78033e-01,2.71e-01,-9.20e+00, 
6.78180e-01,2.71e-01,-9.00e+00, 
6.78326e-01,2.71e-01,-9.00e+00, 
6.78473e-01,2.71e-01,-9.00e+00, 
6.78619e-01,2.71e-01,-9.00e+00, 
6.78766e-01,2.71e-01,-9.00e+00, 
6.78912e-01,2.71e-01,-9.20e+00, 
6.79059e-01,2.71e-01,-9.20e+00, 
6.79205e-01,2.71e-01,-9.20e+00, 
6.79352e-01,2.71e-01,-9.20e+00, 
6.79498e-01,2.71e-01,-9.00e+00, 
6.79645e-01,2.71e-01,-9.00e+00, 
6.79791e-01,2.71e-01,-9.20e+00, 
6.79938e-01,2.71e-01,-9.20e+00, 
6.80084e-01,2.71e-01,-9.00e+00, 
6.80230e-01,2.71e-01,-9.20e+00, 
6.80377e-01,2.71e-01,-9.20e+00, 
6.80523e-01,2.71e-01,-9.20e+00, 
6.80670e-01,2.71e-01,-9.20e+00, 
6.80816e-01,2.72e-01,-9.20e+00, 
6.80963e-01,2.71e-01,-9.20e+00, 
6.81109e-01,2.72e-01,-9.20e+00, 
6.81256e-01,2.72e-01,-9.40e+00, 
6.81402e-01,2.72e-01,-9.20e+00, 
6.81549e-01,2.72e-01,-9.20e+00, 
6.81695e-01,2.72e-01,-9.20e+00, 
6.81842e-01,2.72e-01,-9.20e+00, 
6.81988e-01,2.73e-01,-9.20e+00, 
6.82135e-01,2.73e-01,-9.20e+00, 
6.82281e-01,2.73e-01,-9.20e+00, 
6.82428e-01,2.73e-01,-9.20e+00, 
6.82574e-01,2.73e-01,-9.40e+00, 
6.82721e-01,2.73e-01,-9.20e+00, 
6.82867e-01,2.73e-01,-9.40e+00, 
6.83014e-01,2.73e-01,-9.40e+00, 
6.83160e-01,2.74e-01,-9.40e+00, 
6.83307e-01,2.74e-01,-9.40e+00, 
6.83453e-01,2.74e-01,-9.20e+00, 
6.83600e-01,2.74e-01,-9.40e+00, 
6.83746e-01,2.74e-01,-9.40e+00, 
6.83893e-01,2.74e-01,-9.40e+00, 
6.84039e-01,2.75e-01,-9.40e+00, 
6.84186e-01,2.75e-01,-9.40e+00, 
6.84332e-01,2.75e-01,-9.40e+00, 
6.84479e-01,2.75e-01,-9.40e+00, 
6.84625e-01,2.76e-01,-9.40e+00, 
6.84772e-01,2.76e-01,-9.40e+00, 
6.84918e-01,2.76e-01,-9.40e+00, 
6.85064e-01,2.76e-01,-9.40e+00, 
6.85211e-01,2.76e-01,-9.40e+00, 
6.85357e-01,2.77e-01,-9.40e+00, 
6.85504e-01,2.77e-01,-9.40e+00, 
6.85650e-01,2.77e-01,-9.40e+00, 
6.85797e-01,2.77e-01,-9.40e+00, 
6.85943e-01,2.77e-01,-9.60e+00, 
6.86090e-01,2.78e-01,-9.60e+00, 
6.86236e-01,2.78e-01,-9.40e+00, 
6.86383e-01,2.79e-01,-9.40e+00, 
6.86529e-01,2.79e-01,-9.40e+00, 
6.86676e-01,2.79e-01,-9.40e+00, 
6.86822e-01,2.79e-01,-9.40e+00, 
6.86969e-01,2.79e-01,-9.40e+00, 
6.87115e-01,2.79e-01,-9.60e+00, 
6.87262e-01,2.79e-01,-9.60e+00, 
6.87408e-01,2.79e-01,-9.60e+00, 
6.87555e-01,2.79e-01,-9.60e+00, 
6.87701e-01,2.80e-01,-9.40e+00, 
6.87848e-01,2.80e-01,-9.60e+00, 
6.87994e-01,2.80e-01,-9.60e+00, 
6.88141e-01,2.80e-01,-9.60e+00, 
6.88287e-01,2.81e-01,-9.60e+00, 
6.88434e-01,2.81e-01,-9.60e+00, 
6.88580e-01,2.81e-01,-9.60e+00, 
6.88727e-01,2.82e-01,-9.60e+00, 
6.88873e-01,2.82e-01,-9.60e+00, 
6.89020e-01,2.82e-01,-9.60e+00, 
6.89166e-01,2.82e-01,-9.60e+00, 
6.89313e-01,2.82e-01,-9.60e+00, 
6.89459e-01,2.82e-01,-9.60e+00, 
6.89605e-01,2.82e-01,-9.60e+00, 
6.89752e-01,2.82e-01,-9.60e+00, 
6.89898e-01,2.82e-01,-9.60e+00, 
6.90045e-01,2.83e-01,-9.60e+00, 
6.90191e-01,2.83e-01,-9.60e+00, 
6.90338e-01,2.83e-01,-9.60e+00, 
6.90484e-01,2.83e-01,-9.60e+00, 
6.90631e-01,2.83e-01,-9.60e+00, 
6.90777e-01,2.83e-01,-9.60e+00, 
6.90924e-01,2.83e-01,-9.60e+00, 
6.91070e-01,2.83e-01,-9.60e+00, 
6.91217e-01,2.83e-01,-9.60e+00, 
6.91363e-01,2.84e-01,-9.60e+00, 
6.91510e-01,2.84e-01,-9.60e+00, 
6.91656e-01,2.84e-01,-9.60e+00, 
6.91803e-01,2.84e-01,-9.60e+00, 
6.91949e-01,2.84e-01,-9.60e+00, 
6.92096e-01,2.84e-01,-9.60e+00, 
6.92242e-01,2.84e-01,-9.60e+00, 
6.92389e-01,2.84e-01,-9.60e+00, 
6.92535e-01,2.84e-01,-9.60e+00, 
6.92682e-01,2.84e-01,-9.60e+00, 
6.92828e-01,2.84e-01,-9.60e+00, 
6.92975e-01,2.84e-01,-9.60e+00, 
6.93121e-01,2.84e-01,-9.60e+00, 
6.93268e-01,2.84e-01,-9.60e+00, 
6.93414e-01,2.84e-01,-9.60e+00, 
6.93561e-01,2.84e-01,-9.80e+00, 
6.93707e-01,2.84e-01,-9.60e+00, 
6.93854e-01,2.84e-01,-9.60e+00, 
6.94000e-01,2.85e-01,-9.80e+00, 
6.94147e-01,2.84e-01,-9.80e+00, 
6.94293e-01,2.85e-01,-9.80e+00, 
6.94439e-01,2.84e-01,-9.80e+00, 
6.94586e-01,2.85e-01,-9.60e+00, 
6.94732e-01,2.85e-01,-9.60e+00, 
6.94879e-01,2.85e-01,-9.80e+00, 
6.95025e-01,2.85e-01,-9.80e+00, 
6.95172e-01,2.85e-01,-9.80e+00, 
6.95318e-01,2.85e-01,-9.80e+00, 
6.95465e-01,2.85e-01,-9.80e+00, 
6.95611e-01,2.85e-01,-9.80e+00, 
6.95758e-01,2.85e-01,-9.80e+00, 
6.95904e-01,2.85e-01,-9.80e+00, 
6.96051e-01,2.85e-01,-9.80e+00, 
6.96197e-01,2.85e-01,-9.80e+00, 
6.96344e-01,2.85e-01,-9.80e+00, 
6.96490e-01,2.86e-01,-9.80e+00, 
6.96637e-01,2.85e-01,-9.80e+00, 
6.96783e-01,2.86e-01,-9.80e+00, 
6.96930e-01,2.85e-01,-9.80e+00, 
6.97076e-01,2.86e-01,-9.80e+00, 
6.97223e-01,2.86e-01,-9.80e+00, 
6.97369e-01,2.86e-01,-9.80e+00, 
6.97516e-01,2.86e-01,-9.80e+00, 
6.97662e-01,2.86e-01,-9.80e+00, 
6.97809e-01,2.86e-01,-1.00e+01, 
6.97955e-01,2.86e-01,-9.80e+00, 
6.98102e-01,2.86e-01,-9.80e+00, 
6.98248e-01,2.85e-01,-1.00e+01, 
6.98395e-01,2.86e-01,-1.00e+01, 
6.98541e-01,2.86e-01,-1.00e+01, 
6.98688e-01,2.85e-01,-1.00e+01, 
6.98834e-01,2.86e-01,-1.00e+01, 
6.98981e-01,2.86e-01,-1.00e+01, 
6.99127e-01,2.86e-01,-1.00e+01, 
6.99273e-01,2.85e-01,-1.00e+01, 
6.99420e-01,2.86e-01,-1.00e+01, 
6.99566e-01,2.85e-01,-1.00e+01, 
6.99713e-01,2.86e-01,-1.00e+01, 
6.99859e-01,2.86e-01,-1.00e+01, 
7.00006e-01,2.86e-01,-1.00e+01, 
7.00152e-01,2.85e-01,-1.00e+01, 
7.00299e-01,2.85e-01,-1.00e+01, 
7.00445e-01,2.86e-01,-1.02e+01, 
7.00592e-01,2.85e-01,-1.00e+01, 
7.00738e-01,2.86e-01,-1.00e+01, 
7.00885e-01,2.86e-01,-1.00e+01, 
7.01031e-01,2.86e-01,-1.02e+01, 
7.01178e-01,2.85e-01,-1.02e+01, 
7.01324e-01,2.85e-01,-1.02e+01, 
7.01471e-01,2.85e-01,-1.02e+01, 
7.01617e-01,2.85e-01,-1.02e+01, 
7.01764e-01,2.85e-01,-1.02e+01, 
7.01910e-01,2.85e-01,-1.00e+01, 
7.02057e-01,2.85e-01,-1.02e+01, 
7.02203e-01,2.85e-01,-1.02e+01, 
7.02350e-01,2.85e-01,-1.00e+01, 
7.02496e-01,2.84e-01,-1.02e+01, 
7.02643e-01,2.84e-01,-1.02e+01, 
7.02789e-01,2.85e-01,-1.02e+01, 
7.02936e-01,2.84e-01,-1.02e+01, 
7.03082e-01,2.84e-01,-1.02e+01, 
7.03229e-01,2.84e-01,-1.02e+01, 
7.03375e-01,2.84e-01,-1.02e+01, 
7.03521e-01,2.84e-01,-1.02e+01, 
7.03668e-01,2.84e-01,-1.02e+01, 
7.03815e-01,2.84e-01,-1.02e+01, 
7.03961e-01,2.84e-01,-1.02e+01, 
7.04107e-01,2.84e-01,-1.02e+01, 
7.04254e-01,2.84e-01,-1.02e+01, 
7.04400e-01,2.84e-01,-1.02e+01, 
7.04547e-01,2.84e-01,-1.02e+01, 
7.04693e-01,2.84e-01,-1.02e+01, 
7.04840e-01,2.84e-01,-1.02e+01, 
7.04986e-01,2.84e-01,-1.02e+01, 
7.05133e-01,2.84e-01,-1.02e+01, 
7.05279e-01,2.83e-01,-1.02e+01, 
7.05426e-01,2.83e-01,-1.02e+01, 
7.05572e-01,2.83e-01,-1.02e+01, 
7.05719e-01,2.83e-01,-1.02e+01, 
7.05865e-01,2.83e-01,-1.02e+01, 
7.06012e-01,2.83e-01,-1.02e+01, 
7.06158e-01,2.83e-01,-1.02e+01, 
7.06305e-01,2.83e-01,-1.02e+01, 
7.06451e-01,2.83e-01,-1.02e+01, 
7.06598e-01,2.82e-01,-1.02e+01, 
7.06744e-01,2.82e-01,-1.02e+01, 
7.06891e-01,2.82e-01,-1.02e+01, 
7.07037e-01,2.82e-01,-1.02e+01, 
7.07184e-01,2.82e-01,-1.02e+01, 
7.07330e-01,2.82e-01,-1.02e+01, 
7.07477e-01,2.82e-01,-1.02e+01, 
7.07623e-01,2.82e-01,-1.02e+01, 
7.07770e-01,2.81e-01,-1.02e+01, 
7.07916e-01,2.82e-01,-1.02e+01, 
7.08063e-01,2.81e-01,-1.04e+01, 
7.08209e-01,2.81e-01,-1.04e+01, 
7.08355e-01,2.80e-01,-1.02e+01, 
7.08502e-01,2.80e-01,-1.02e+01, 
7.08648e-01,2.80e-01,-1.02e+01, 
7.08795e-01,2.80e-01,-1.04e+01, 
7.08941e-01,2.80e-01,-1.04e+01, 
7.09088e-01,2.80e-01,-1.04e+01, 
7.09234e-01,2.79e-01,-1.04e+01, 
7.09381e-01,2.79e-01,-1.02e+01, 
7.09527e-01,2.79e-01,-1.04e+01, 
7.09674e-01,2.79e-01,-1.04e+01, 
7.09820e-01,2.79e-01,-1.04e+01, 
7.09967e-01,2.78e-01,-1.04e+01, 
7.10113e-01,2.78e-01,-1.04e+01, 
7.10260e-01,2.78e-01,-1.04e+01, 
7.10406e-01,2.78e-01,-1.04e+01, 
7.10553e-01,2.78e-01,-1.04e+01, 
7.10699e-01,2.77e-01,-1.04e+01, 
7.10846e-01,2.77e-01,-1.04e+01, 
7.10992e-01,2.77e-01,-1.04e+01, 
7.11139e-01,2.77e-01,-1.04e+01, 
7.11285e-01,2.77e-01,-1.04e+01, 
7.11432e-01,2.77e-01,-1.04e+01, 
7.11578e-01,2.76e-01,-1.04e+01, 
7.11725e-01,2.76e-01,-1.06e+01, 
7.11871e-01,2.76e-01,-1.04e+01, 
7.12018e-01,2.76e-01,-1.04e+01, 
7.12164e-01,2.76e-01,-1.04e+01, 
7.12311e-01,2.76e-01,-1.06e+01, 
7.12457e-01,2.75e-01,-1.04e+01, 
7.12604e-01,2.75e-01,-1.06e+01, 
7.12750e-01,2.75e-01,-1.06e+01, 
7.12897e-01,2.75e-01,-1.06e+01, 
7.13043e-01,2.75e-01,-1.04e+01, 
7.13189e-01,2.75e-01,-1.06e+01, 
7.13336e-01,2.74e-01,-1.06e+01, 
7.13482e-01,2.74e-01,-1.04e+01, 
7.13629e-01,2.74e-01,-1.06e+01, 
7.13775e-01,2.74e-01,-1.04e+01, 
7.13922e-01,2.74e-01,-1.06e+01, 
