,CH1,CH3,CH4
Second,Volt,Volt,Volt
-1.26623e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.26477e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.26330e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.26184e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.26037e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.25891e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.25744e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.25598e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.25451e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.25305e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.25158e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.25012e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.24865e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.24719e-01,2.60e-01,-1.20e+00,3.06e-01, 
-1.24572e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.24426e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.24279e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.24133e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.23986e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.23840e-01,2.60e-01,-1.20e+00,3.07e-01, 
-1.23693e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.23547e-01,2.60e-01,-8.00e-01,3.06e-01, 
-1.23400e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.23254e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.23107e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.22961e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.22814e-01,2.60e-01,-1.20e+00,3.07e-01, 
-1.22668e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.22522e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.22375e-01,2.59e-01,-8.00e-01,3.06e-01, 
-1.22229e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.22082e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.21936e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.21789e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.21643e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.21496e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.21350e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.21203e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.21057e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.20910e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.20764e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.20617e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.20471e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.20324e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.20178e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.20031e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.19885e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.19738e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.19592e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.19445e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.19299e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.19152e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.19006e-01,2.60e-01,-8.00e-01,3.07e-01, 
-1.18859e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.18713e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.18566e-01,2.60e-01,-4.00e-01,3.08e-01, 
-1.18420e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.18273e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.18127e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.17980e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.17834e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.17688e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.17541e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.17395e-01,2.60e-01,-4.00e-01,3.08e-01, 
-1.17248e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.17102e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.16955e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.16809e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.16662e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.16516e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.16369e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.16223e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.16076e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.15930e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.15783e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.15637e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.15490e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.15344e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.15197e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.15051e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.14904e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.14758e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.14611e-01,2.60e-01,-8.00e-01,3.08e-01, 
-1.14465e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.14318e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.14172e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.14025e-01,2.60e-01,-4.00e-01,3.09e-01, 
-1.13879e-01,2.60e-01,-4.00e-01,3.09e-01, 
-1.13732e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.13586e-01,2.60e-01,-4.00e-01,3.09e-01, 
-1.13440e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.13293e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.13146e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.13000e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.12854e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.12707e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.12561e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.12414e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.12268e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.12121e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.11975e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.11828e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.11682e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.11535e-01,2.60e-01,-4.00e-01,3.09e-01, 
-1.11389e-01,2.60e-01,-8.00e-01,3.09e-01, 
-1.11242e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.11096e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.10949e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.10803e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.10656e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.10510e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.10363e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.10217e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.10070e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.09924e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.09777e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.09631e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.09484e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.09338e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.09191e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.09045e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.08898e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.08752e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.08606e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.08459e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.08313e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.08166e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.08020e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.07873e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.07727e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.07580e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.07434e-01,2.60e-01,-4.00e-01,3.10e-01, 
-1.07287e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.07141e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.06994e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.06848e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.06701e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.06555e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.06408e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.06262e-01,2.60e-01,-8.00e-01,3.10e-01, 
-1.06115e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.05969e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.05822e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.05676e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.05529e-01,2.60e-01,-4.00e-01,3.11e-01, 
-1.05383e-01,2.60e-01,-4.00e-01,3.11e-01, 
-1.05236e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.05090e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.04943e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.04797e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.04650e-01,2.60e-01,-4.00e-01,3.11e-01, 
-1.04504e-01,2.60e-01,-4.00e-01,3.11e-01, 
-1.04357e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.04211e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.04064e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.03918e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.03772e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.03625e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.03479e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.03332e-01,2.60e-01,-4.00e-01,3.11e-01, 
-1.03186e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.03039e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.02893e-01,2.60e-01,-8.00e-01,3.11e-01, 
-1.02746e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.02600e-01,2.60e-01,-8.00e-01,3.12e-01, 
-1.02453e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.02307e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.02160e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.02014e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.01867e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.01721e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.01574e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.01428e-01,2.60e-01,-8.00e-01,3.12e-01, 
-1.01281e-01,2.60e-01,-8.00e-01,3.12e-01, 
-1.01135e-01,2.60e-01,-8.00e-01,3.12e-01, 
-1.00988e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.00842e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.00695e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.00549e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.00402e-01,2.60e-01,-8.00e-01,3.12e-01, 
-1.00256e-01,2.60e-01,-4.00e-01,3.12e-01, 
-1.00109e-01,2.60e-01,-8.00e-01,3.12e-01, 
-9.99629e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.98164e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.96699e-02,2.60e-01,-8.00e-01,3.12e-01, 
-9.95235e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.93770e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.92305e-02,2.60e-01,-8.00e-01,3.12e-01, 
-9.90840e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.89375e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.87911e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.86446e-02,2.60e-01,-8.00e-01,3.12e-01, 
-9.84980e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.83516e-02,2.60e-01,-8.00e-01,3.12e-01, 
-9.82051e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.80586e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.79121e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.77656e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.76192e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.74727e-02,2.60e-01,-8.00e-01,3.13e-01, 
-9.73262e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.71797e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.70332e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.68868e-02,2.60e-01,-8.00e-01,3.13e-01, 
-9.67402e-02,2.60e-01,-8.00e-01,3.13e-01, 
-9.65938e-02,2.60e-01,-4.00e-01,3.12e-01, 
-9.64473e-02,2.60e-01,-8.00e-01,3.12e-01, 
-9.63008e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.61543e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.60078e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.58614e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.57149e-02,2.60e-01,-8.00e-01,3.13e-01, 
-9.55684e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.54219e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.52754e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.51290e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.49824e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.48359e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.46895e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.45430e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.43965e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.42500e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.41035e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.39571e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.38106e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.36641e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.35176e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.33711e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.32246e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.30781e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.29317e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.27852e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.26387e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.24922e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.23457e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.21993e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.20528e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.19062e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.17598e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.16133e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.14668e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.13203e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.11738e-02,2.60e-01,-4.00e-01,3.13e-01, 
-9.10274e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.08809e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.07344e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.05879e-02,2.60e-01,-8.00e-01,3.14e-01, 
-9.04414e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.02950e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.01484e-02,2.60e-01,-4.00e-01,3.14e-01, 
-9.00020e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.98555e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.97090e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.95625e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.94160e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.92696e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.91231e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.89766e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.88301e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.86836e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.85372e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.83906e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.82441e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.80977e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.79512e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.78047e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.76582e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.75117e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.73652e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.72188e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.70723e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.69258e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.67793e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.66328e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.64863e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.63399e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.61934e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.60469e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.59004e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.57539e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.56074e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.54610e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.53145e-02,2.60e-01,-8.00e-01,3.14e-01, 
-8.51680e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.50215e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.48750e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.47285e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.45821e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.44356e-02,2.60e-01,-8.00e-01,3.14e-01, 
-8.42891e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.41426e-02,2.60e-01,-8.00e-01,3.14e-01, 
-8.39961e-02,2.60e-01,-4.00e-01,3.14e-01, 
-8.38496e-02,2.60e-01,-8.00e-01,3.13e-01, 
-8.37031e-02,2.60e-01,-8.00e-01,3.13e-01, 
-8.35567e-02,2.60e-01,-8.00e-01,3.13e-01, 
-8.34102e-02,2.60e-01,-8.00e-01,3.13e-01, 
-8.32637e-02,2.60e-01,-8.00e-01,3.12e-01, 
-8.31172e-02,2.60e-01,-8.00e-01,3.12e-01, 
-8.29707e-02,2.60e-01,-8.00e-01,3.12e-01, 
-8.28242e-02,2.60e-01,-8.00e-01,3.11e-01, 
-8.26778e-02,2.60e-01,-8.00e-01,3.11e-01, 
-8.25313e-02,2.60e-01,-8.00e-01,3.11e-01, 
-8.23848e-02,2.60e-01,-8.00e-01,3.11e-01, 
-8.22383e-02,2.60e-01,-8.00e-01,3.10e-01, 
-8.20918e-02,2.60e-01,-8.00e-01,3.10e-01, 
-8.19453e-02,2.60e-01,-1.20e+00,3.10e-01, 
-8.17989e-02,2.60e-01,-8.00e-01,3.10e-01, 
-8.16524e-02,2.60e-01,-8.00e-01,3.09e-01, 
-8.15059e-02,2.60e-01,-8.00e-01,3.09e-01, 
-8.13594e-02,2.60e-01,-8.00e-01,3.09e-01, 
-8.12129e-02,2.60e-01,-8.00e-01,3.08e-01, 
-8.10664e-02,2.60e-01,-8.00e-01,3.08e-01, 
-8.09200e-02,2.60e-01,-8.00e-01,3.08e-01, 
-8.07734e-02,2.60e-01,-8.00e-01,3.08e-01, 
-8.06270e-02,2.60e-01,-8.00e-01,3.07e-01, 
-8.04805e-02,2.60e-01,-1.20e+00,3.07e-01, 
-8.03340e-02,2.60e-01,-1.20e+00,3.07e-01, 
-8.01875e-02,2.60e-01,-1.20e+00,3.06e-01, 
-8.00410e-02,2.60e-01,-1.20e+00,3.06e-01, 
-7.98945e-02,2.60e-01,-1.20e+00,3.06e-01, 
-7.97481e-02,2.60e-01,-1.20e+00,3.06e-01, 
-7.96016e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.94551e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.93086e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.91621e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.90156e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.88692e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.87227e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.85762e-02,2.60e-01,-1.20e+00,3.04e-01, 
-7.84297e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.82832e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.81367e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.79903e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.78438e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.76973e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.75508e-02,2.60e-01,-1.20e+00,3.05e-01, 
-7.74043e-02,2.60e-01,-1.20e+00,3.06e-01, 
-7.72578e-02,2.60e-01,-1.20e+00,3.06e-01, 
-7.71113e-02,2.60e-01,-1.20e+00,3.06e-01, 
-7.69649e-02,2.60e-01,-1.20e+00,3.07e-01, 
-7.68184e-02,2.60e-01,-1.20e+00,3.07e-01, 
-7.66719e-02,2.60e-01,-1.20e+00,3.07e-01, 
-7.65254e-02,2.60e-01,-1.20e+00,3.08e-01, 
-7.63789e-02,2.60e-01,-1.20e+00,3.08e-01, 
-7.62324e-02,2.60e-01,-1.20e+00,3.09e-01, 
-7.60860e-02,2.60e-01,-1.60e+00,3.09e-01, 
-7.59395e-02,2.60e-01,-1.20e+00,3.09e-01, 
-7.57930e-02,2.60e-01,-1.20e+00,3.10e-01, 
-7.56465e-02,2.60e-01,-1.20e+00,3.10e-01, 
-7.55000e-02,2.60e-01,-1.60e+00,3.10e-01, 
-7.53535e-02,2.60e-01,-1.20e+00,3.11e-01, 
-7.52071e-02,2.60e-01,-1.60e+00,3.11e-01, 
-7.50606e-02,2.60e-01,-1.60e+00,3.12e-01, 
-7.49141e-02,2.60e-01,-1.60e+00,3.12e-01, 
-7.47676e-02,2.60e-01,-1.20e+00,3.12e-01, 
-7.46211e-02,2.60e-01,-1.60e+00,3.12e-01, 
-7.44746e-02,2.60e-01,-1.60e+00,3.13e-01, 
-7.43282e-02,2.60e-01,-1.60e+00,3.13e-01, 
-7.41816e-02,2.60e-01,-1.60e+00,3.13e-01, 
-7.40352e-02,2.60e-01,-1.60e+00,3.13e-01, 
-7.38887e-02,2.60e-01,-1.60e+00,3.13e-01, 
-7.37422e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.35957e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.34492e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.33027e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.31563e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.30098e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.28633e-02,2.60e-01,-2.00e+00,3.14e-01, 
-7.27168e-02,2.60e-01,-2.00e+00,3.14e-01, 
-7.25703e-02,2.60e-01,-2.00e+00,3.14e-01, 
-7.24238e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.22774e-02,2.60e-01,-1.60e+00,3.14e-01, 
-7.21309e-02,2.60e-01,-2.00e+00,3.14e-01, 
-7.19844e-02,2.59e-01,-2.00e+00,3.13e-01, 
-7.18379e-02,2.60e-01,-2.00e+00,3.13e-01, 
-7.16914e-02,2.59e-01,-1.60e+00,3.13e-01, 
-7.15449e-02,2.59e-01,-2.00e+00,3.13e-01, 
-7.13985e-02,2.60e-01,-1.60e+00,3.13e-01, 
-7.12520e-02,2.60e-01,-2.00e+00,3.12e-01, 
-7.11055e-02,2.60e-01,-2.00e+00,3.12e-01, 
-7.09590e-02,2.60e-01,-2.00e+00,3.12e-01, 
-7.08125e-02,2.60e-01,-2.00e+00,3.12e-01, 
-7.06660e-02,2.60e-01,-2.00e+00,3.11e-01, 
-7.05195e-02,2.60e-01,-2.00e+00,3.11e-01, 
-7.03731e-02,2.59e-01,-2.00e+00,3.11e-01, 
-7.02266e-02,2.60e-01,-2.00e+00,3.10e-01, 
-7.00801e-02,2.60e-01,-2.00e+00,3.10e-01, 
-6.99336e-02,2.60e-01,-2.00e+00,3.10e-01, 
-6.97871e-02,2.60e-01,-2.00e+00,3.10e-01, 
-6.96406e-02,2.60e-01,-2.00e+00,3.09e-01, 
-6.94942e-02,2.60e-01,-2.40e+00,3.09e-01, 
-6.93477e-02,2.60e-01,-2.00e+00,3.09e-01, 
-6.92012e-02,2.60e-01,-2.00e+00,3.08e-01, 
-6.90547e-02,2.60e-01,-2.40e+00,3.08e-01, 
-6.89082e-02,2.60e-01,-2.40e+00,3.08e-01, 
-6.87617e-02,2.60e-01,-2.40e+00,3.08e-01, 
-6.86153e-02,2.59e-01,-2.40e+00,3.07e-01, 
-6.84688e-02,2.60e-01,-2.40e+00,3.07e-01, 
-6.83223e-02,2.59e-01,-2.40e+00,3.06e-01, 
-6.81758e-02,2.60e-01,-2.00e+00,3.06e-01, 
-6.80293e-02,2.60e-01,-2.40e+00,3.06e-01, 
-6.78828e-02,2.60e-01,-2.40e+00,3.06e-01, 
-6.77364e-02,2.60e-01,-2.40e+00,3.05e-01, 
-6.75898e-02,2.60e-01,-2.40e+00,3.05e-01, 
-6.74434e-02,2.60e-01,-2.40e+00,3.05e-01, 
-6.72969e-02,2.60e-01,-2.40e+00,3.05e-01, 
-6.71504e-02,2.60e-01,-2.40e+00,3.05e-01, 
-6.70039e-02,2.59e-01,-2.40e+00,3.04e-01, 
-6.68574e-02,2.59e-01,-2.40e+00,3.04e-01, 
-6.67109e-02,2.59e-01,-2.40e+00,3.04e-01, 
-6.65645e-02,2.60e-01,-2.40e+00,3.04e-01, 
-6.64180e-02,2.59e-01,-2.40e+00,3.04e-01, 
-6.62715e-02,2.60e-01,-2.40e+00,3.04e-01, 
-6.61250e-02,2.59e-01,-2.40e+00,3.04e-01, 
-6.59785e-02,2.59e-01,-2.40e+00,3.05e-01, 
-6.58320e-02,2.60e-01,-2.40e+00,3.05e-01, 
-6.56856e-02,2.59e-01,-2.40e+00,3.05e-01, 
-6.55391e-02,2.59e-01,-2.40e+00,3.05e-01, 
-6.53926e-02,2.59e-01,-2.40e+00,3.05e-01, 
-6.52461e-02,2.59e-01,-2.40e+00,3.06e-01, 
-6.50996e-02,2.59e-01,-2.40e+00,3.06e-01, 
-6.49531e-02,2.59e-01,-2.40e+00,3.06e-01, 
-6.48067e-02,2.59e-01,-2.40e+00,3.07e-01, 
